id;value
Mantiqueira;350030
Mantiqueira;350040
Mantiqueira;351518
Mantiqueira;354630
Mantiqueira;354810
Mantiqueira;354910
Mantiqueira;355330
Mantiqueira;355640
Marília;350140
Marília;350150
Marília;350980
Marília;351470
Marília;351565
Marília;351660
Marília;351670
Marília;351730
Marília;351810
Marília;352580
Marília;352780
Marília;352900
Marília;353370
Marília;353410
Marília;353450
Marília;354000
Marília;354200
Marília;355550
Marília;355660
Norte - Barretos;350090
Norte - Barretos;350550
Norte - Barretos;350930
Norte - Barretos;351200
Norte - Barretos;351210
Norte - Barretos;351740
Norte - Barretos;351790
Norte - Barretos;352420
Norte - Barretos;353390
Norte - Barretos;355190
Norte do DRS III;351010
Norte do DRS III;351400
Norte do DRS III;352930
Norte do DRS III;354650
Norte do DRS III;355370
Oeste VII;350160
Oeste VII;350380
Oeste VII;351280
Oeste VII;351905
Oeste VII;351907
Oeste VII;352470
Oeste VII;353340
Oeste VII;353650
Oeste VII;354580
Oeste VII;354800
Oeste VII;355240
Ourinhos;350630
Ourinhos;351015
Ourinhos;351519
Ourinhos;352090
Ourinhos;353380
Ourinhos;353470
Ourinhos;354320
Ourinhos;354540
Ourinhos;354640
Ourinhos;355050
Ourinhos;355460
Ourinhos;355720
Paulo Cuesta;350230
Paulo Cuesta;350360
Paulo Cuesta;350690
Paulo Cuesta;350750
Paulo Cuesta;351230
Paulo Cuesta;352350
Paulo Cuesta;352640
Paulo Cuesta;353610
Paulo Cuesta;353750
Paulo Cuesta;354050
Paulo Cuesta;354105
Paulo Cuesta;355010
Paulo Cuesta;355465
Piracicaba;350060
Piracicaba;351040
Piracicaba;351170
Piracicaba;351490
Piracicaba;353090
Piracicaba;353870
Piracicaba;354210
Piracicaba;354400
Piracicaba;354515
Piracicaba;354700
Piracicaba;355040
Pontal do Paranapanema;351535
Pontal do Paranapanema;353020
Pontal do Paranapanema;354425
Pontal do Paranapanema;355430
Rio Claro;350200
Rio Claro;351270
Rio Claro;352110
Rio Claro;352360
Rio Claro;354390
Rio Claro;354670
Rio Pardo;350870
Rio Pardo;351080
Rio Pardo;351390
Rio Pardo;352380
Rio Pardo;353050
Rio Pardo;354970
Rio Pardo;355080
Rio Pardo;355360
Rota dos Bandeirantes;350570
Rota dos Bandeirantes;351060
Rota dos Bandeirantes;352250
Rota dos Bandeirantes;352500
Rota dos Bandeirantes;353440
Rota dos Bandeirantes;353910
Rota dos Bandeirantes;354730
Santa Fé do Sul;353284
Santa Fé do Sul;354450
Santa Fé do Sul;354610
Santa Fé do Sul;354660
Santa Fé do Sul;354740
Santa Fé do Sul;355490
São José do Rio Preto;350460
São José do Rio Preto;350480
São José do Rio Preto;351130
São José do Rio Preto;351750
São José do Rio Preto;351940
São José do Rio Preto;351980
São José do Rio Preto;352115
São José do Rio Preto;353030
São José do Rio Preto;353040
São José do Rio Preto;353250
São José do Rio Preto;353280
São José do Rio Preto;353300
São José do Rio Preto;353400
São José do Rio Preto;353420
São José do Rio Preto;353500
São José do Rio Preto;353660
São José do Rio Preto;354080
São José do Rio Preto;354980
São José do Rio Preto;355340
São José do Rio Preto;355560
São Paulo;355030
São Paulo;358001
São Paulo;358002
São Paulo;358003
São Paulo;358004
São Paulo;358005
São Paulo;358006
São Paulo;358007
São Paulo;358008
São Paulo;358009
São Paulo;358010
São Paulo;358011
São Paulo;358012
São Paulo;358013
São Paulo;358014
São Paulo;358015
São Paulo;358016
São Paulo;358017
São Paulo;358018
São Paulo;358019
São Paulo;358020
São Paulo;358021
São Paulo;358022
São Paulo;358023
São Paulo;358024
São Paulo;358025
São Paulo;358026
São Paulo;358027
São Paulo;358028
São Paulo;358029
São Paulo;358030
São Paulo;358031
São Paulo;358032
São Paulo;358033
São Paulo;358034
São Paulo;358035
São Paulo;358036
São Paulo;358037
São Paulo;358038
São Paulo;358039
São Paulo;358040
São Paulo;358041
São Paulo;358042
São Paulo;358043
São Paulo;358044
São Paulo;358045
São Paulo;358046
São Paulo;358047
São Paulo;358048
São Paulo;358049
São Paulo;358050
São Paulo;358051
São Paulo;358052
São Paulo;358053
São Paulo;358054
São Paulo;358055
São Paulo;358056
São Paulo;358057
São Paulo;358058
São Paulo;358058
Sorocaba;350115
Sorocaba;350275
Sorocaba;350290
Sorocaba;350700
Sorocaba;351030
Sorocaba;351970
Sorocaba;352100
Sorocaba;352390
Sorocaba;352585
Sorocaba;352840
Sorocaba;353780
Sorocaba;353790
Sorocaba;354060
Sorocaba;354520
Sorocaba;354530
Sorocaba;355060
Sorocaba;355220
Sorocaba;355350
Sorocaba;355450
Sorocaba;355700
Sul - Barretos;350610
Sul - Barretos;353150
Sul - Barretos;355310
Sul - Barretos;355320
Sul - Barretos;355365
Sul - Barretos;355440
Sul - Barretos;355680
Sul - Barretos;355690
Três Colinas;351320
Três Colinas;351620
Três Colinas;352370
Três Colinas;352540
Três Colinas;353630
Três Colinas;353700
Três Colinas;354270
Três Colinas;354310
Três Colinas;354360
Três Colinas;354950
Tupã;350335
Tupã;350580
Tupã;351900
Tupã;351920
Tupã;353600
Tupã;354180
Tupã;354380
Tupã;355500
Vale das Cachoeiras;350100
Vale das Cachoeiras;350590
Vale das Cachoeiras;350780
Vale das Cachoeiras;350940
Vale das Cachoeiras;351090
Vale das Cachoeiras;354625
Vale das Cachoeiras;354790
Vale do Jurumirim;350055
Vale do Jurumirim;350310
Vale do Jurumirim;350450
Vale do Jurumirim;350500
Vale do Jurumirim;351140
Vale do Jurumirim;351260
Vale do Jurumirim;351540
Vale do Jurumirim;351925
Vale do Jurumirim;352180
Vale do Jurumirim;352280
Vale do Jurumirim;352860
Vale do Jurumirim;353580
Vale do Jurumirim;353880
Vale do Jurumirim;355120
Vale do Jurumirim;355300
Vale do Jurumirim;355380
Vale do Jurumirim;355420
Vale Paraíba/Reg.Serrana;350970
Vale Paraíba/Reg.Serrana;352630
Vale Paraíba/Reg.Serrana;353230
Vale Paraíba/Reg.Serrana;353800
Vale Paraíba/Reg.Serrana;354230
Vale Paraíba/Reg.Serrana;354820
Vale Paraíba/Reg.Serrana;354860
Vale Paraíba/Reg.Serrana;355000
Vale Paraíba/Reg.Serrana;355410
Vale Paraíba/Reg.Serrana;355480
Vale do Ribeira;350540
Vale do Ribeira;350925
Vale do Ribeira;350990
Vale do Ribeira;351480
Vale do Ribeira;352030
Vale do Ribeira;352042
Vale do Ribeira;352120
Vale do Ribeira;352330
Vale do Ribeira;352460
Vale do Ribeira;352610
Vale do Ribeira;352990
Vale do Ribeira;353620
Vale do Ribeira;353720
Vale do Ribeira;354260
Vale do Ribeira;355180
Votuporanga;350120
Votuporanga;350180
Votuporanga;351070
Votuporanga;351290
Votuporanga;351590
Votuporanga;351680
Votuporanga;351690
Votuporanga;352810
Votuporanga;352830
Votuporanga;353100
Votuporanga;353260
Votuporanga;353625
Votuporanga;354030
Votuporanga;354420
Votuporanga;355130
Votuporanga;355610
Votuporanga;355710
Município ignorado - SP;350000
Município ignorado - SP;359999
1ª RS Paranaguá;410120
1ª RS Paranaguá;410950
1ª RS Paranaguá;410960
1ª RS Paranaguá;411570
1ª RS Paranaguá;411620
1ª RS Paranaguá;411820
1ª RS Paranaguá;411995
2ª RS Metropolitana;410020
2ª RS Metropolitana;410030
2ª RS Metropolitana;410040
2ª RS Metropolitana;410180
2ª RS Metropolitana;410230
2ª RS Metropolitana;410310
2ª RS Metropolitana;410400
2ª RS Metropolitana;410410
2ª RS Metropolitana;410420
2ª RS Metropolitana;410425
2ª RS Metropolitana;410520
2ª RS Metropolitana;410580
2ª RS Metropolitana;410620
2ª RS Metropolitana;410690
2ª RS Metropolitana;410765
2ª RS Metropolitana;411125
2ª RS Metropolitana;411320
2ª RS Metropolitana;411430
2ª RS Metropolitana;411910
2ª RS Metropolitana;411915
2ª RS Metropolitana;411950
2ª RS Metropolitana;412080
2ª RS Metropolitana;412120
2ª RS Metropolitana;412220
2ª RS Metropolitana;412230
2ª RS Metropolitana;412550
2ª RS Metropolitana;412760
2ª RS Metropolitana;412788
2ª RS Metropolitana;412863
3ª RS Ponta Grossa;410160
3ª RS Ponta Grossa;410465
3ª RS Ponta Grossa;410490
3ª RS Ponta Grossa;411050
3ª RS Ponta Grossa;411140
3ª RS Ponta Grossa;411200
3ª RS Ponta Grossa;411770
3ª RS Ponta Grossa;411940
3ª RS Ponta Grossa;411990
3ª RS Ponta Grossa;412010
3ª RS Ponta Grossa;412510
3ª RS Ponta Grossa;412630
4ª RS Irati;410773
4ª RS Irati;410895
4ª RS Irati;411010
4ª RS Irati;411020
4ª RS Irati;411070
4ª RS Irati;411390
4ª RS Irati;412150
4ª RS Irati;412200
4ª RS Irati;412700
5ª RS Guarapuava;410304
5ª RS Guarapuava;410395
5ª RS Guarapuava;410442
5ª RS Guarapuava;410445
5ª RS Guarapuava;410845
5ª RS Guarapuava;410865
5ª RS Guarapuava;410940
5ª RS Guarapuava;411325
5ª RS Guarapuava;411330
5ª RS Guarapuava;411545
5ª RS Guarapuava;411705
5ª RS Guarapuava;411780
5ª RS Guarapuava;411930
5ª RS Guarapuava;411960
5ª RS Guarapuava;412015
5ª RS Guarapuava;412060
5ª RS Guarapuava;412175
5ª RS Guarapuava;412215
5ª RS Guarapuava;412796
5ª RS Guarapuava;412865
6ª RS União da Vitória;410130
6ª RS União da Vitória;410290
6ª RS União da Vitória;410680
6ª RS União da Vitória;410850
6ª RS União da Vitória;411860
6ª RS União da Vitória;411870
6ª RS União da Vitória;412030
6ª RS União da Vitória;412560
6ª RS União da Vitória;412820
7ª RS Pato Branco;410322
7ª RS Pato Branco;410540
7ª RS Pato Branco;410570
7ª RS Pato Branco;410645
7ª RS Pato Branco;410650
7ª RS Pato Branco;410965
7ª RS Pato Branco;411120
7ª RS Pato Branco;411440
7ª RS Pato Branco;411530
7ª RS Pato Branco;411760
7ª RS Pato Branco;411850
7ª RS Pato Branco;412480
7ª RS Pato Branco;412627
7ª RS Pato Branco;412665
7ª RS Pato Branco;412870
8ª RS Francisco Beltrão;410100
8ª RS Francisco Beltrão;410260
8ª RS Francisco Beltrão;410275
8ª RS Francisco Beltrão;410302
8ª RS Francisco Beltrão;410315
8ª RS Francisco Beltrão;410450
8ª RS Francisco Beltrão;410657
8ª RS Francisco Beltrão;410720
8ª RS Francisco Beltrão;410740
8ª RS Francisco Beltrão;410785
8ª RS Francisco Beltrão;410840
8ª RS Francisco Beltrão;411435
8ª RS Francisco Beltrão;411540
8ª RS Francisco Beltrão;411695
8ª RS Francisco Beltrão;411725
8ª RS Francisco Beltrão;411900
8ª RS Francisco Beltrão;411925
8ª RS Francisco Beltrão;411980
8ª RS Francisco Beltrão;412035
8ª RS Francisco Beltrão;412140
8ª RS Francisco Beltrão;412160
8ª RS Francisco Beltrão;412280
8ª RS Francisco Beltrão;412300
8ª RS Francisco Beltrão;412380
8ª RS Francisco Beltrão;412440
8ª RS Francisco Beltrão;412520
8ª RS Francisco Beltrão;412860
9ª RS Foz do Iguaçu;410830
9ª RS Foz do Iguaçu;411095
9ª RS Foz do Iguaçu;411560
9ª RS Foz do Iguaçu;411580
9ª RS Foz do Iguaçu;411605
9ª RS Foz do Iguaçu;412125
9ª RS Foz do Iguaçu;412405
9ª RS Foz do Iguaçu;412570
9ª RS Foz do Iguaçu;412635
10ª RS Cascavel;410105
10ª RS Cascavel;410305
10ª RS Cascavel;410335
10ª RS Cascavel;410345
10ª RS Cascavel;410405
10ª RS Cascavel;410460
10ª RS Cascavel;410480
10ª RS Cascavel;410500
10ª RS Cascavel;410530
10ª RS Cascavel;410630
10ª RS Cascavel;410712
10ª RS Cascavel;410754
10ª RS Cascavel;410820
10ª RS Cascavel;410930
10ª RS Cascavel;410975
10ª RS Cascavel;411005
10ª RS Cascavel;411065
10ª RS Cascavel;411275
10ª RS Cascavel;411345
10ª RS Cascavel;411670
10ª RS Cascavel;412090
10ª RS Cascavel;412382
10ª RS Cascavel;412402
10ª RS Cascavel;412785
10ª RS Cascavel;412855
11ª RS Campo Mourão;410045
11ª RS Campo Mourão;410170
11ª RS Campo Mourão;410250
11ª RS Campo Mourão;410300
11ª RS Campo Mourão;410390
11ª RS Campo Mourão;410430
11ª RS Campo Mourão;410655
11ª RS Campo Mourão;410750
11ª RS Campo Mourão;410755
11ª RS Campo Mourão;410770
11ª RS Campo Mourão;410860
11ª RS Campo Mourão;411080
11ª RS Campo Mourão;411220
11ª RS Campo Mourão;411295
11ª RS Campo Mourão;411373
11ª RS Campo Mourão;411400
11ª RS Campo Mourão;411610
11ª RS Campo Mourão;411680
11ª RS Campo Mourão;411880
11ª RS Campo Mourão;412065
11ª RS Campo Mourão;412110
11ª RS Campo Mourão;412135
11ª RS Campo Mourão;412250
11ª RS Campo Mourão;412720
11ª RS Campo Mourão;412800
12ª RS Umuarama;410050
12ª RS Umuarama;410070
12ª RS Umuarama;410337
12ª RS Umuarama;410347
12ª RS Umuarama;410660
12ª RS Umuarama;410725
12ª RS Umuarama;410752
12ª RS Umuarama;410832
12ª RS Umuarama;410990
12ª RS Umuarama;411060
12ª RS Umuarama;411155
12ª RS Umuarama;411470
12ª RS Umuarama;411510
12ª RS Umuarama;411720
12ª RS Umuarama;411885
12ª RS Umuarama;411890
12ª RS Umuarama;412535
12ª RS Umuarama;412690
12ª RS Umuarama;412810
12ª RS Umuarama;412862
12ª RS Umuarama;412880
13ª RS Cianorte;410550
13ª RS Cianorte;410560
13ª RS Cianorte;410910
13ª RS Cianorte;411040
13ª RS Cianorte;411240
13ª RS Cianorte;411300
13ª RS Cianorte;412260
13ª RS Cianorte;412555
13ª RS Cianorte;412610
13ª RS Cianorte;412680
13ª RS Cianorte;412790
14ª RS Paranavaí;410060
14ª RS Paranavaí;410090
14ª RS Paranavaí;410670
14ª RS Paranavaí;410710
14ª RS Paranavaí;410890
14ª RS Paranavaí;411030
14ª RS Paranavaí;411130
14ª RS Paranavaí;411260
14ª RS Paranavaí;411350
14ª RS Paranavaí;411500
14ª RS Paranavaí;411590
14ª RS Paranavaí;411650
14ª RS Paranavaí;411710
14ª RS Paranavaí;411800
14ª RS Paranavaí;411830
14ª RS Paranavaí;411840
14ª RS Paranavaí;411970
14ª RS Paranavaí;412020
14ª RS Paranavaí;412100
14ª RS Paranavaí;412330
14ª RS Paranavaí;412370
14ª RS Paranavaí;412395
14ª RS Paranavaí;412420
14ª RS Paranavaí;412460
14ª RS Paranavaí;412490
14ª RS Paranavaí;412590
14ª RS Paranavaí;412670
14ª RS Paranavaí;412730
15ª RS Maringá;410115
15ª RS Maringá;410210
15ª RS Maringá;410220
15ª RS Maringá;410590
15ª RS Maringá;410730
15ª RS Maringá;410780
15ª RS Maringá;410790
15ª RS Maringá;410810
15ª RS Maringá;411000
15ª RS Maringá;411090
15ª RS Maringá;411110
15ª RS Maringá;411160
15ª RS Maringá;411360
15ª RS Maringá;411410
15ª RS Maringá;411420
15ª RS Maringá;411480
15ª RS Maringá;411520
15ª RS Maringá;411630
15ª RS Maringá;411640
15ª RS Maringá;411690
15ª RS Maringá;411740
15ª RS Maringá;411750
15ª RS Maringá;411810
15ª RS Maringá;412040
15ª RS Maringá;412340
15ª RS Maringá;412360
15ª RS Maringá;412450
15ª RS Maringá;412530
15ª RS Maringá;412625
15ª RS Maringá;412830
16ª RS Apucarana;410140
16ª RS Apucarana;410150
16ª RS Apucarana;410320
16ª RS Apucarana;410330
16ª RS Apucarana;410350
16ª RS Apucarana;410380
16ª RS Apucarana;410760
16ª RS Apucarana;410870
16ª RS Apucarana;411210
16ª RS Apucarana;411310
16ª RS Apucarana;411490
16ª RS Apucarana;411550
16ª RS Apucarana;411575
16ª RS Apucarana;411729
16ª RS Apucarana;412210
16ª RS Apucarana;412270
16ª RS Apucarana;412580
17ª RS Londrina;410080
17ª RS Londrina;410190
17ª RS Londrina;410280
17ª RS Londrina;410340
17ª RS Londrina;410370
17ª RS Londrina;410510
17ª RS Londrina;410800
17ª RS Londrina;410920
17ª RS Londrina;410980
17ª RS Londrina;411190
17ª RS Londrina;411270
17ª RS Londrina;411370
17ª RS Londrina;411380
17ª RS Londrina;411600
17ª RS Londrina;411965
17ª RS Londrina;412000
17ª RS Londrina;412033
17ª RS Londrina;412050
17ª RS Londrina;412240
17ª RS Londrina;412650
17ª RS Londrina;412667
18ª RS Cornélio Procópio;410010
18ª RS Cornélio Procópio;410110
18ª RS Cornélio Procópio;410240
18ª RS Cornélio Procópio;410600
18ª RS Cornélio Procópio;410640
18ª RS Cornélio Procópio;411100
18ª RS Cornélio Procópio;411340
18ª RS Cornélio Procópio;411660
18ª RS Cornélio Procópio;411700
18ª RS Cornélio Procópio;411721
18ª RS Cornélio Procópio;412130
18ª RS Cornélio Procópio;412190
18ª RS Cornélio Procópio;412310
18ª RS Cornélio Procópio;412320
18ª RS Cornélio Procópio;412390
18ª RS Cornélio Procópio;412430
18ª RS Cornélio Procópio;412470
18ª RS Cornélio Procópio;412600
18ª RS Cornélio Procópio;412620
18ª RS Cornélio Procópio;412640
18ª RS Cornélio Procópio;412840
19ª RS Jacarezinho;410270
19ª RS Jacarezinho;410360
19ª RS Jacarezinho;410470
19ª RS Jacarezinho;410610
19ª RS Jacarezinho;410775
19ª RS Jacarezinho;410900
19ª RS Jacarezinho;410970
19ª RS Jacarezinho;411170
19ª RS Jacarezinho;411180
19ª RS Jacarezinho;411230
19ª RS Jacarezinho;411280
19ª RS Jacarezinho;411290
19ª RS Jacarezinho;411920
19ª RS Jacarezinho;412070
19ª RS Jacarezinho;412180
19ª RS Jacarezinho;412290
19ª RS Jacarezinho;412400
19ª RS Jacarezinho;412410
19ª RS Jacarezinho;412540
19ª RS Jacarezinho;412660
19ª RS Jacarezinho;412780
19ª RS Jacarezinho;412850
20ª RS Toledo;410200
20ª RS Toledo;410715
20ª RS Toledo;410753
20ª RS Toledo;410880
20ª RS Toledo;411460
20ª RS Toledo;411535
20ª RS Toledo;411585
20ª RS Toledo;411722
20ª RS Toledo;411745
20ª RS Toledo;411790
20ª RS Toledo;411845
20ª RS Toledo;412085
20ª RS Toledo;412350
20ª RS Toledo;412545
20ª RS Toledo;412575
20ª RS Toledo;412740
20ª RS Toledo;412770
20ª RS Toledo;412795
21ª RS Telêmaco Borba;410700
21ª RS Telêmaco Borba;411007
21ª RS Telêmaco Borba;411730
21ª RS Telêmaco Borba;412170
21ª RS Telêmaco Borba;412710
21ª RS Telêmaco Borba;412750
21ª RS Telêmaco Borba;412853
22ª RS Ivaiporã;410165
22ª RS Ivaiporã;410185
22ª RS Ivaiporã;410440
22ª RS Ivaiporã;410685
22ª RS Ivaiporã;410855
22ª RS Ivaiporã;411150
22ª RS Ivaiporã;411250
22ª RS Ivaiporã;411342
22ª RS Ivaiporã;411375
22ª RS Ivaiporã;411450
22ª RS Ivaiporã;411573
22ª RS Ivaiporã;411727
22ª RS Ivaiporã;412217
22ª RS Ivaiporã;412265
22ª RS Ivaiporã;412385
22ª RS Ivaiporã;412500
Ignorado - PR;410000
Ignorado - PR;419999
Extremo Oeste;420080
Extremo Oeste;420208
Extremo Oeste;420209
Extremo Oeste;420215
Extremo Oeste;420257
Extremo Oeste;420490
Extremo Oeste;420500
Extremo Oeste;420535
Extremo Oeste;420640
Extremo Oeste;420660
Extremo Oeste;420765
Extremo Oeste;420775
Extremo Oeste;420840
Extremo Oeste;421050
Extremo Oeste;421090
Extremo Oeste;421100
Extremo Oeste;421200
Extremo Oeste;421223
Extremo Oeste;421415
Extremo Oeste;421520
Extremo Oeste;421535
Extremo Oeste;421555
Extremo Oeste;421568
Extremo Oeste;421625
Extremo Oeste;421670
Extremo Oeste;421715
Extremo Oeste;421720
Extremo Oeste;421730
Extremo Oeste;421795
Extremo Oeste;421875
Oeste;420050
Oeste;420055
Oeste;420310
Oeste;420410
Oeste;420420
Oeste;420435
Oeste;420440
Oeste;420470
Oeste;420475
Oeste;420543
Oeste;420665
Oeste;420785
Oeste;420895
Oeste;421140
Oeste;421145
Oeste;421210
Oeste;421290
Oeste;421315
Oeste;421420
Oeste;421507
Oeste;421569
Oeste;421600
Oeste;421755
Oeste;421775
Oeste;421885
Xanxerê;420010
Xanxerê;420253
Xanxerê;420350
Xanxerê;420445
Xanxerê;420517
Xanxerê;420530
Xanxerê;420560
Xanxerê;420768
Xanxerê;420917
Xanxerê;420945
Xanxerê;421055
Xanxerê;421165
Xanxerê;421185
Xanxerê;421227
Xanxerê;421340
Xanxerê;421575
Xanxerê;421610
Xanxerê;421690
Xanxerê;421910
Xanxerê;421950
Xanxerê;421970
Alto Vale do Itajaí;420020
Alto Vale do Itajaí;420030
Alto Vale do Itajaí;420180
Alto Vale do Itajaí;420190
Alto Vale do Itajaí;420285
Alto Vale do Itajaí;420419
Alto Vale do Itajaí;420510
Alto Vale do Itajaí;420690
Alto Vale do Itajaí;420740
Alto Vale do Itajaí;420850
Alto Vale do Itajaí;420915
Alto Vale do Itajaí;420950
Alto Vale do Itajaí;420990
Alto Vale do Itajaí;421085
Alto Vale do Itajaí;421270
Alto Vale do Itajaí;421370
Alto Vale do Itajaí;421400
Alto Vale do Itajaí;421410
Alto Vale do Itajaí;421450
Alto Vale do Itajaí;421460
Alto Vale do Itajaí;421480
Alto Vale do Itajaí;421530
Alto Vale do Itajaí;421567
Alto Vale do Itajaí;421780
Alto Vale do Itajaí;421860
Alto Vale do Itajaí;421920
Alto Vale do Itajaí;421935
Alto Vale do Itajaí;421940
Foz do Rio Itajaí;420200
Foz do Rio Itajaí;420245
Foz do Rio Itajaí;420320
Foz do Rio Itajaí;420710
Foz do Rio Itajaí;420820
Foz do Rio Itajaí;420830
Foz do Rio Itajaí;421000
Foz do Rio Itajaí;421130
Foz do Rio Itajaí;421250
Foz do Rio Itajaí;421280
Foz do Rio Itajaí;421350
Médio Vale do Itajaí;420125
Médio Vale do Itajaí;420170
Médio Vale do Itajaí;420220
Médio Vale do Itajaí;420240
Médio Vale do Itajaí;420270
Médio Vale do Itajaí;420290
Médio Vale do Itajaí;420515
Médio Vale do Itajaí;420590
Médio Vale do Itajaí;420630
Médio Vale do Itajaí;420750
Médio Vale do Itajaí;421320
Médio Vale do Itajaí;421470
Médio Vale do Itajaí;421510
Médio Vale do Itajaí;421820
Grande Florianópolis;420060
Grande Florianópolis;420070
Grande Florianópolis;420090
Grande Florianópolis;420110
Grande Florianópolis;420120
Grande Florianópolis;420230
Grande Florianópolis;420370
Grande Florianópolis;420540
Grande Florianópolis;420570
Grande Florianópolis;420600
Grande Florianópolis;420980
Grande Florianópolis;421020
Grande Florianópolis;421150
Grande Florianópolis;421190
Grande Florianópolis;421230
Grande Florianópolis;421430
Grande Florianópolis;421570
Grande Florianópolis;421590
Grande Florianópolis;421630
Grande Florianópolis;421660
Grande Florianópolis;421725
Grande Florianópolis;421800
Meio Oeste;420005
Meio Oeste;420040
Meio Oeste;420287
Meio Oeste;420360
Meio Oeste;420390
Meio Oeste;420400
Meio Oeste;420415
Meio Oeste;420411
Meio Oeste;420520
Meio Oeste;420670
Meio Oeste;420680
Meio Oeste;420860
Meio Oeste;420900
Meio Oeste;420920
Meio Oeste;421003
Meio Oeste;421105
Meio Oeste;421180
Meio Oeste;421850
Meio Oeste;421915
Meio Oeste;421917
Meio Oeste;421985
Alto Vale do Rio do Peixe;420160
Alto Vale do Rio do Peixe;420300
Alto Vale do Rio do Peixe;420315
Alto Vale do Rio do Peixe;420480
Alto Vale do Rio do Peixe;420550
Alto Vale do Rio do Peixe;420555
Alto Vale do Rio do Peixe;420675
Alto Vale do Rio do Peixe;420757
Alto Vale do Rio do Peixe;420970
Alto Vale do Rio do Peixe;421005
Alto Vale do Rio do Peixe;421070
Alto Vale do Rio do Peixe;421300
Alto Vale do Rio do Peixe;421335
Alto Vale do Rio do Peixe;421440
Alto Vale do Rio do Peixe;421540
Alto Vale do Rio do Peixe;421550
Alto Vale do Rio do Peixe;421605
Alto Vale do Rio do Peixe;421790
Alto Vale do Rio do Peixe;421825
Alto Vale do Rio do Peixe;421930
Alto Uruguai Catarinense;420075
Alto Uruguai Catarinense;420127
Alto Uruguai Catarinense;420165
Alto Uruguai Catarinense;420430
Alto Uruguai Catarinense;420760
Alto Uruguai Catarinense;420770
Alto Uruguai Catarinense;420780
Alto Uruguai Catarinense;420800
Alto Uruguai Catarinense;420985
Alto Uruguai Catarinense;421187
Alto Uruguai Catarinense;421260
Alto Uruguai Catarinense;421310
Alto Uruguai Catarinense;421390
Alto Uruguai Catarinense;421750
Alto Uruguai Catarinense;421960
Nordeste;420130
Nordeste;420205
Nordeste;420210
Nordeste;420450
Nordeste;420580
Nordeste;420650
Nordeste;420845
Nordeste;420890
Nordeste;420910
Nordeste;421060
Nordeste;421620
Nordeste;421635
Nordeste;421740
Planalto Norte;420213
Planalto Norte;420330
Planalto Norte;420380
Planalto Norte;420790
Planalto Norte;420810
Planalto Norte;421010
Planalto Norte;421030
Planalto Norte;421110
Planalto Norte;421220
Planalto Norte;421360
Planalto Norte;421500
Planalto Norte;421580
Planalto Norte;421830
Serra Catarinense;420100
Serra Catarinense;420243
Serra Catarinense;420250
Serra Catarinense;420260
Serra Catarinense;420325
Serra Catarinense;420340
Serra Catarinense;420417
Serra Catarinense;420455
Serra Catarinense;420930
Serra Catarinense;421175
Serra Catarinense;421189
Serra Catarinense;421205
Serra Catarinense;421330
Serra Catarinense;421505
Serra Catarinense;421650
Serra Catarinense;421680
Serra Catarinense;421890
Serra Catarinense;421895
Extremo Sul Catarinense;420140
Extremo Sul Catarinense;420195
Extremo Sul Catarinense;420207
Extremo Sul Catarinense;420519
Extremo Sul Catarinense;420870
Extremo Sul Catarinense;421040
Extremo Sul Catarinense;421080
Extremo Sul Catarinense;421125
Extremo Sul Catarinense;421225
Extremo Sul Catarinense;421380
Extremo Sul Catarinense;421565
Extremo Sul Catarinense;421640
Extremo Sul Catarinense;421770
Extremo Sul Catarinense;421810
Extremo Sul Catarinense;421880
Carbonífera;420425
Carbonífera;420460
Carbonífera;420545
Carbonífera;420700
Carbonífera;420960
Carbonífera;421120
Carbonífera;421160
Carbonífera;421170
Carbonífera;421760
Carbonífera;421835
Carbonífera;421900
Carbonífera;422000
Laguna;420150
Laguna;420280
Laguna;420395
Laguna;420610
Laguna;420620
Laguna;420720
Laguna;420730
Laguna;420880
Laguna;420940
Laguna;421240
Laguna;421265
Laguna;421490
Laguna;421545
Laguna;421560
Laguna;421700
Laguna;421710
Laguna;421840
Laguna;421870
Município ignorado - SC;420000
Município ignorado - SC;429999
Região 01;430010
Região 01;430637
Região 01;430670
Região 01;430800
Região 01;430840
Região 01;431053
Região 01;431075
Região 01;431120
Região 01;431310
Região 01;431402
Região 01;431447
Região 01;431532
Região 01;431550
Região 01;431690
Região 01;431843
Região 01;431912
Região 01;431940
Região 01;431960
Região 01;432065
Região 01;432149
Região 01;432345
Região 02;430290
Região 02;430465
Região 02;431055
Região 02;431110
Região 02;431113
Região 02;431210
Região 02;431303
Região 02;431740
Região 02;431810
Região 02;431980
Região 02;432237
Região 03;430040
Região 03;430187
Região 03;431060
Região 03;431171
Região 03;431175
Região 03;431530
Região 03;431640
Região 03;431697
Região 03;431710
Região 03;431830
Região 03;432240
Região 04;430105
Região 04;430463
Região 04;430655
Região 04;431065
Região 04;431173
Região 04;431177
Região 04;431244
Região 04;432143
Região 04;432150
Região 04;432166
Região 04;432183
Região 04;432380
Região 05;430163
Região 05;430467
Região 05;430471
Região 05;430545
Região 05;431033
Região 05;431250
Região 05;431350
Região 05;431365
Região 05;431760
Região 05;432135
Região 05;432160
Região 06;430360
Região 06;431010
Região 06;431405
Região 06;431575
Região 06;431600
Região 06;431820
Região 06;432120
Região 06;432170
Região 07;430087
Região 07;430390
Região 07;430640
Região 07;430760
Região 07;431080
Região 07;431162
